0	8262.63998226	-6.69420113095
1	8295.35426771	-6.87525882498
2	8258.92990148	-6.27729627247
3	8264.9142807	-6.2468084968
4	7223.2088185	-4.07542205117
5	8276.66393658	-6.36193515211
6	8260.54799828	-6.3093444928
7	9126.76056338	-98.5915492958
8	8189.38169335	-6.09370650236
9	8205.49399865	-6.09252485814
